PASILLO,UBICACION,CODIGO,DESCRIPCION,CANTIDAD,FECHA,Index
A,"A1,41",4401662,ETIQ. BOTE AVELLANAS BITTER  BCHE PREMIUM,"3000,0",02/09/2024,728
A,"A1,41",4400220,OPP MONOL BCO. TUR EST BARILO 180MM IN 13318,"90,6",02/09/2024,729
A,"A1,41",,"",,,730
A,"A1,41",,"",,,731
A,"A1,41",,"",,,732
A,"A1,41",,"",,,733
A,"A1,41",,"",,,734
A,"A1,41",,"",,,735
A,"A1,41",,"",,,736
A,"A1,41",,"",,,737
A,"A1,41",,"",,,738
A,"A1,42",4198003,FLEX MANI COLOR X 80G ROIG 2023,"119,4",12/08/2024,739
A,"A1,42",4198004,FLEX MANI SAB CHOCOLATE X 80 G ROIG 2023,"188,8",12/08/2024,740
A,"A1,42",4198003,FLEX MANI COLOR X 80G ROIG 2023,"15,8",04/09/2024,741
A,"A1,42",,"",,,742
A,"A1,42",,"",,,743
A,"A1,42",,"",,,744
A,"A1,42",,"",,,745
A,"A1,42",,"",,,746
A,"A1,42",,"",,,747
A,"A1,42",,"",,,748
A,"A1,42",,"",,,749
A,"A1,42",,"",,,750
A,"A1,42",,"",,,751
A,"A1,42",,"",,,752
A,"A1,42",,"",,,753
A,"A1,42",,"",,,754
A,"A1,42",,"",,,755
A,"A1,42",,"",,,756
A,"A2,1",,"",,,757
A,"A2,1",,"",,,758
A,"A2,1",,"",,,759
A,"A2,1",,"",,,760
A,"A2,1",,"",,,761
A,"A2,1",,"",,,762
A,"A2,1",,"",,,763
A,"A2,1",,"",,,764
A,"A2,1",,"",,,765
A,"A2,1",,"",,,766
A,"A2,1",,"",,,767
A,"A2,1",,"",,,768
A,"A2,1",,"",,,769
A,"A2,1",,"",,,770
A,"A2,1",,"",,,771
A,"A2,1",,"",,,772
A,"A2,1",,"",,,773
A,"A2,1",,"",,,774
A,"A2,2",4141043,ESTUCHE TURRON ALMEN Y CER X 100 G PALME 2023,"8529,0",19/05/2024,775
A,"A2,2",,"",,,776
A,"A2,2",,"",,,777
A,"A2,2",,"",,,778
A,"A2,2",,"",,,779
A,"A2,2",,"",,,780
A,"A2,2",,"",,,781
A,"A2,2",,"",,,782
A,"A2,2",,"",,,783
A,"A2,2",,"",,,784
A,"A2,2",,"",,,785
A,"A2,2",,"",,,786
A,"A2,2",,"",,,787
A,"A2,2",,"",,,788
A,"A2,2",,"",,,789
A,"A2,2",,"",,,790
A,"A2,2",,"",,,791
A,"A2,2",,"",,,792
A,"A2,3",4141039,ESTUCHE TURRON CIRUELA C CHOCO X 100 G  2023,"2880,0",19/05/2024,793
A,"A2,3",4141038,ESTUCHE TURRON COCO C CHOCO X 100 G PALM 2023,"9250,0",19/05/2024,794
A,"A2,3",4141040,ESTUCHE TURRON YEMA TOSTA X 100 G PALME 2023,"995,0",19/05/2024,795
A,"A2,3",,"",,,796
A,"A2,3",,"",,,797
A,"A2,3",,"",,,798
A,"A2,3",,"",,,799
A,"A2,3",,"",,,800
A,"A2,3",,"",,,801
A,"A2,3",,"",,,802
A,"A2,3",,"",,,803
A,"A2,3",,"",,,804
A,"A2,3",,"",,,805
A,"A2,3",,"",,,806
A,"A2,3",,"",,,807
A,"A2,3",,"",,,808
A,"A2,3",,"",,,809
A,"A2,3",,"",,,810
A,"A2,4",,"",,,811
A,"A2,4",,"",,,812
A,"A2,4",,"",,,813
A,"A2,4",,"",,,814
A,"A2,4",,"",,,815
A,"A2,4",,"",,,816
A,"A2,4",,"",,,817
A,"A2,4",,"",,,818
A,"A2,4",,"",,,819
A,"A2,4",,"",,,820
A,"A2,4",,"",,,821
A,"A2,4",,"",,,822
A,"A2,4",,"",,,823
A,"A2,4",,"",,,824
A,"A2,4",,"",,,825
A,"A2,4",,"",,,826
A,"A2,4",,"",,,827
A,"A2,4",,"",,,828
A,"A2,5",,"",,,829
A,"A2,5",,"",,,830
A,"A2,5",,"",,,831
A,"A2,5",,"",,,832
A,"A2,5",,"",,,833
A,"A2,5",,"",,,834
A,"A2,5",,"",,,835
A,"A2,5",,"",,,836
A,"A2,5",,"",,,837
A,"A2,5",,"",,,838
A,"A2,5",,"",,,839
A,"A2,5",,"",,,840
A,"A2,5",,"",,,841
A,"A2,5",,"",,,842
A,"A2,5",,"",,,843
A,"A2,5",,"",,,844
A,"A2,5",,"",,,845
A,"A2,5",,"",,,846
A,"A2,6",,"",,,847
A,"A2,6",,"",,,848
A,"A2,6",,"",,,849
A,"A2,6",,"",,,850
A,"A2,6",,"",,,851
A,"A2,6",,"",,,852
A,"A2,6",,"",,,853
A,"A2,6",,"",,,854
A,"A2,6",,"",,,855
A,"A2,6",,"",,,856
A,"A2,6",,"",,,857
A,"A2,6",,"",,,858
A,"A2,6",,"",,,859
A,"A2,6",,"",,,860
A,"A2,6",,"",,,861
A,"A2,6",,"",,,862
A,"A2,6",,"",,,863
A,"A2,6",,"",,,864
A,"A2,7",,"",,,865
A,"A2,7",,"",,,866
A,"A2,7",,"",,,867
A,"A2,7",,"",,,868
A,"A2,7",,"",,,869
A,"A2,7",,"",,,870
A,"A2,7",,"",,,871
A,"A2,7",,"",,,872
A,"A2,7",,"",,,873
A,"A2,7",,"",,,874
A,"A2,7",,"",,,875
A,"A2,7",,"",,,876
A,"A2,7",,"",,,877
A,"A2,7",,"",,,878
A,"A2,7",,"",,,879
A,"A2,7",,"",,,880
A,"A2,7",,"",,,881
A,"A2,7",,"",,,882
A,"A2,8",,"",,,883
A,"A2,8",,"",,,884
A,"A2,8",,"",,,885
A,"A2,8",,"",,,886
A,"A2,8",,"",,,887
A,"A2,8",,"",,,888
A,"A2,8",,"",,,889
A,"A2,8",,"",,,890
A,"A2,8",,"",,,891
A,"A2,8",,"",,,892
A,"A2,8",,"",,,893
A,"A2,8",,"",,,894
A,"A2,8",,"",,,895
A,"A2,8",,"",,,896
A,"A2,8",,"",,,897
A,"A2,8",,"",,,898
A,"A2,8",,"",,,899
A,"A2,8",,"",,,900
A,"A2,9",,"",,,901
A,"A2,9",,"",,,902
A,"A2,9",,"",,,903
A,"A2,9",,"",,,904
A,"A2,9",,"",,,905
A,"A2,9",,"",,,906
A,"A2,9",,"",,,907
A,"A2,9",,"",,,908
A,"A2,9",,"",,,909
A,"A2,9",,"",,,910
A,"A2,9",,"",,,911
A,"A2,9",,"",,,912
A,"A2,9",,"",,,913
A,"A2,9",,"",,,914
A,"A2,9",,"",,,915
A,"A2,9",,"",,,916
A,"A2,9",,"",,,917
A,"A2,9",,"",,,918
A,"A2,10",4102055,CAJA 41 S/IMP FIG CHOC PASCUA GENERICAS,"1092,0",28/08/2024,919
A,"A2,10",,"",,,920
A,"A2,10",,"",,,921
A,"A2,10",,"",,,922
A,"A2,10",,"",,,923
A,"A2,10",,"",,,924
A,"A2,10",,"",,,925
A,"A2,10",,"",,,926
A,"A2,10",,"",,,927
A,"A2,10",,"",,,928
A,"A2,10",,"",,,929
A,"A2,10",,"",,,930
A,"A2,10",,"",,,931
A,"A2,10",,"",,,932
A,"A2,10",,"",,,933
A,"A2,10",,"",,,934
A,"A2,10",,"",,,935
A,"A2,10",,"",,,936
A,"A2,11",,"",,,937
A,"A2,11",,"",,,938
A,"A2,11",,"",,,939
A,"A2,11",,"",,,940
A,"A2,11",,"",,,941
A,"A2,11",,"",,,942
A,"A2,11",,"",,,943
A,"A2,11",,"",,,944
A,"A2,11",,"",,,945
A,"A2,11",,"",,,946
A,"A2,11",,"",,,947
A,"A2,11",,"",,,948
A,"A2,11",,"",,,949
A,"A2,11",,"",,,950
A,"A2,11",,"",,,951
A,"A2,11",,"",,,952
A,"A2,11",,"",,,953
A,"A2,11",,"",,,954
A,"A2,12",4400704,VASITOS PLAST. P HUEV 75/100 G 70MM  IN14002,"87750,0",31/07/2024,955
A,"A2,12",,"",,,956
A,"A2,12",,"",,,957
A,"A2,12",,"",,,958
A,"A2,12",,"",,,959
A,"A2,12",,"",,,960
A,"A2,12",,"",,,961
A,"A2,12",,"",,,962
A,"A2,12",,"",,,963
A,"A2,12",,"",,,964
A,"A2,12",,"",,,965
A,"A2,12",,"",,,966
A,"A2,12",,"",,,967
A,"A2,12",,"",,,968
A,"A2,12",,"",,,969
A,"A2,12",,"",,,970
A,"A2,12",,"",,,971
A,"A2,12",,"",,,972
A,"A2,13",,"",,,973
A,"A2,13",,"",,,974
A,"A2,13",,"",,,975
A,"A2,13",,"",,,976
A,"A2,13",,"",,,977
A,"A2,13",,"",,,978
A,"A2,13",,"",,,979
A,"A2,13",,"",,,980
A,"A2,13",,"",,,981
A,"A2,13",,"",,,982
A,"A2,13",,"",,,983
A,"A2,13",,"",,,984
A,"A2,13",,"",,,985
A,"A2,13",,"",,,986
A,"A2,13",,"",,,987
A,"A2,13",,"",,,988
A,"A2,13",,"",,,989
A,"A2,13",,"",,,990
A,"A2,14",4400646,CAJA DISPLAY TABLETAS BCHE IN 16119,"125,0",19/05/2024,991
A,"A2,14",,"",,,992
A,"A2,14",,"",,,993
A,"A2,14",,"",,,994
A,"A2,14",,"",,,995
A,"A2,14",,"",,,996
A,"A2,14",,"",,,997
A,"A2,14",,"",,,998
A,"A2,14",,"",,,999
A,"A2,14",,"",,,1000
A,"A2,14",,"",,,1001
A,"A2,14",,"",,,1002
A,"A2,14",,"",,,1003
A,"A2,14",,"",,,1004
A,"A2,14",,"",,,1005
A,"A2,14",,"",,,1006
A,"A2,14",,"",,,1007
A,"A2,14",,"",,,1008
A,"A2,15",4401584,DISPLAY 3 CORAZONES BARILOCHE 2023 - VIGENTE,"5082,0",19/05/2024,1009
A,"A2,15",4401514,ESTUCHE TORTA FRUTOS SECOS BCHE PREM IN 12481,"212,0",02/08/2024,1010
A,"A2,15",,"",,,1011
A,"A2,15",,"",,,1012
A,"A2,15",,"",,,1013
A,"A2,15",,"",,,1014
A,"A2,15",,"",,,1015
A,"A2,15",,"",,,1016
A,"A2,15",,"",,,1017
A,"A2,15",,"",,,1018
A,"A2,15",,"",,,1019
A,"A2,15",,"",,,1020
A,"A2,15",,"",,,1021
A,"A2,15",,"",,,1022
A,"A2,15",,"",,,1023
A,"A2,15",,"",,,1024
A,"A2,15",,"",,,1025
A,"A2,15",,"",,,1026
A,"A2,16",4411005,BOLSA INDIVIDUAL P/DOYPACK UVAS C/CHOC-BCHE,"23821,0",19/05/2024,1027
A,"A2,16",,"",,,1028
A,"A2,16",,"",,,1029
A,"A2,16",,"",,,1030
A,"A2,16",,"",,,1031
A,"A2,16",,"",,,1032
A,"A2,16",,"",,,1033
A,"A2,16",,"",,,1034
A,"A2,16",,"",,,1035
A,"A2,16",,"",,,1036
A,"A2,16",,"",,,1037
A,"A2,16",,"",,,1038
A,"A2,16",,"",,,1039
A,"A2,16",,"",,,1040
A,"A2,16",,"",,,1041
A,"A2,16",,"",,,1042
A,"A2,16",,"",,,1043
A,"A2,16",,"",,,1044
A,"A2,17",4411006,BOLSA INDIVIDUAL P/DOYPACK MANI C/CHOC-BCHE,"16638,0",19/05/2024,1045
A,"A2,17",,"",,,1046
A,"A2,17",,"",,,1047
A,"A2,17",,"",,,1048
A,"A2,17",,"",,,1049
A,"A2,17",,"",,,1050
A,"A2,17",,"",,,1051
A,"A2,17",,"",,,1052
A,"A2,17",,"",,,1053
A,"A2,17",,"",,,1054
A,"A2,17",,"",,,1055
A,"A2,17",,"",,,1056
A,"A2,17",,"",,,1057
A,"A2,17",,"",,,1058
A,"A2,17",,"",,,1059
A,"A2,17",,"",,,1060
A,"A2,17",,"",,,1061
A,"A2,17",,"",,,1062
A,"A2,18",4102318,CAJA GARR CONF COD2600-2650 6001802989,"206,0",04/09/2024,1063
A,"A2,18",4102327,CAJA CROCANTE DE MANÍ COD448  24U X 100G,"299,0",04/09/2024,1064
A,"A2,18",,"",,,1065
A,"A2,18",,"",,,1066
A,"A2,18",,"",,,1067
A,"A2,18",,"",,,1068
A,"A2,18",,"",,,1069
A,"A2,18",,"",,,1070
A,"A2,18",,"",,,1071
A,"A2,18",,"",,,1072
A,"A2,18",,"",,,1073
A,"A2,18",,"",,,1074
A,"A2,18",,"",,,1075
A,"A2,18",,"",,,1076
A,"A2,18",,"",,,1077
A,"A2,18",,"",,,1078
A,"A2,18",,"",,,1079
A,"A2,18",,"",,,1080
A,"A2,19",4401808,DISPLAY GOMITA FRUTO DEL BOSQUE X 40G-BCHE23,"8975,0",12/08/2024,1081
A,"A2,19",4141042,ESTUCHE TURRON BLANDO FRUT X 100 G PALME 2023,"114,0",04/09/2024,1082
A,"A2,19",4141042/01,ESTUCHE TURRON BLANDO FRUT X 100 G PALME 2024,"11793,0",04/09/2024,1083
A,"A2,19",,"",,,1084
A,"A2,19",,"",,,1085
A,"A2,19",,"",,,1086
A,"A2,19",,"",,,1087
A,"A2,19",,"",,,1088
A,"A2,19",,"",,,1089
A,"A2,19",,"",,,1090
A,"A2,19",,"",,,1091
A,"A2,19",,"",,,1092
A,"A2,19",,"",,,1093
A,"A2,19",,"",,,1094
A,"A2,19",,"",,,1095
A,"A2,19",,"",,,1096
A,"A2,19",,"",,,1097
A,"A2,19",,"",,,1098
A,"A2,20",4102056,CAJA P/ BAÑADOS DE CHOCOLATE X 700 G,"489,0",19/05/2024,1099
A,"A2,20",,"",,,1100
A,"A2,20",,"",,,1101
A,"A2,20",,"",,,1102
A,"A2,20",,"",,,1103
A,"A2,20",,"",,,1104
A,"A2,20",,"",,,1105
A,"A2,20",,"",,,1106
A,"A2,20",,"",,,1107
A,"A2,20",,"",,,1108
A,"A2,20",,"",,,1109
A,"A2,20",,"",,,1110
A,"A2,20",,"",,,1111
A,"A2,20",,"",,,1112
A,"A2,20",,"",,,1113
A,"A2,20",,"",,,1114
A,"A2,20",,"",,,1115
A,"A2,20",,"",,,1116
A,"A2,21",4102308,CAJA CONFITES FIESTA 24X100 6001801042,"1075,0",26/07/2024,1117
A,"A2,21",,,,,1118
A,"A2,21",,,,,1119
A,"A2,21",,"",,,1120
A,"A2,21",,"",,,1121
A,"A2,21",,"",,,1122
A,"A2,21",,"",,,1123
A,"A2,21",,"",,,1124
A,"A2,21",,"",,,1125
A,"A2,21",,"",,,1126
A,"A2,21",,"",,,1127
A,"A2,21",,"",,,1128
A,"A2,21",,"",,,1129
A,"A2,21",,"",,,1130
A,"A2,21",,"",,,1131
A,"A2,21",,"",,,1132
A,"A2,21",,"",,,1133
A,"A2,21",,"",,,1134
A,"A2,22",4401639,EST TORTA MANI X 200G BARILOCHE 2023,"4495,0",26/07/2024,1135
A,"A2,22",,"",,,1136
A,"A2,22",,"",,,1137
A,"A2,22",,"",,,1138
A,"A2,22",,"",,,1139
A,"A2,22",,"",,,1140
A,"A2,22",,"",,,1141
A,"A2,22",,"",,,1142
A,"A2,22",,"",,,1143
A,"A2,22",,"",,,1144
A,"A2,22",,"",,,1145
A,"A2,22",,"",,,1146
A,"A2,22",,"",,,1147
A,"A2,22",,"",,,1148
A,"A2,22",,"",,,1149
A,"A2,22",,"",,,1150
A,"A2,22",,"",,,1151
A,"A2,22",,"",,,1152
A,"A2,23",4400637,CAJA BOMBON BCHE X KILO IN 16005,"1050,0",19/05/2024,1153
A,"A2,23",,"",,,1154
A,"A2,23",,"",,,1155
A,"A2,23",,"",,,1156
A,"A2,23",,"",,,1157
A,"A2,23",,"",,,1158
A,"A2,23",,"",,,1159
A,"A2,23",,"",,,1160
A,"A2,23",,"",,,1161
A,"A2,23",,"",,,1162
A,"A2,23",,"",,,1163
A,"A2,23",,"",,,1164
A,"A2,23",,"",,,1165
A,"A2,23",,"",,,1166
A,"A2,23",,"",,,1167
A,"A2,23",,"",,,1168
A,"A2,23",,"",,,1169
A,"A2,23",,"",,,1170
A,"A2,24",4401652,EST. MANI CHOCO SAMARGO X 80  BCHE PREMIUM,"24000,0",31/07/2024,1171
A,"A2,24",,"",,,1172
A,"A2,24",,"",,,1173
A,"A2,24",,"",,,1174
A,"A2,24",,"",,,1175
A,"A2,24",,"",,,1176
A,"A2,24",,"",,,1177
A,"A2,24",,"",,,1178
A,"A2,24",,"",,,1179
A,"A2,24",,"",,,1180
A,"A2,24",,"",,,1181
A,"A2,24",,"",,,1182
A,"A2,24",,"",,,1183
A,"A2,24",,"",,,1184
A,"A2,24",,"",,,1185
A,"A2,24",,"",,,1186
A,"A2,24",,"",,,1187
A,"A2,24",,"",,,1188
A,"A2,25",4401655,EST. ALMENDRAS BITTER  X 80  BCHE PREMIUM,"8500,0",31/07/2024,1189
A,"A2,25",,"",,,1190
A,"A2,25",,"",,,1191
A,"A2,25",,"",,,1192
A,"A2,25",,"",,,1193
A,"A2,25",,"",,,1194
A,"A2,25",,"",,,1195
A,"A2,25",,"",,,1196
A,"A2,25",,"",,,1197
A,"A2,25",,"",,,1198
A,"A2,25",,"",,,1199
A,"A2,25",,"",,,1200
A,"A2,25",,"",,,1201
A,"A2,25",,"",,,1202
A,"A2,25",,"",,,1203
A,"A2,25",,"",,,1204
A,"A2,25",,"",,,1205
A,"A2,25",,"",,,1206
A,"A2,26",4401220,CUNA BANDEJA BOMBON BAR PREMIUM IN 12078,"1132,0",19/05/2024,1207
A,"A2,26",4400556,DISPLAY  3 BOMBONES 2013 IN 12420,"700,0",19/05/2024,1208
A,"A2,26",4401216,BANDEJA RAMA X 30 GR IN 12067,"3950,0",17/07/2024,1209
A,"A2,26",4401590,"ESTUCHE BOMB BARILOCHE 241,5G","1390,0",05/08/2024,1210
A,"A2,26",,"",,,1211
A,"A2,26",,"",,,1212
A,"A2,26",,"",,,1213
A,"A2,26",,"",,,1214
A,"A2,26",,"",,,1215
A,"A2,26",,"",,,1216
A,"A2,26",,"",,,1217
A,"A2,26",,"",,,1218
A,"A2,26",,"",,,1219
A,"A2,26",,"",,,1220
A,"A2,26",,"",,,1221
A,"A2,26",,"",,,1222
A,"A2,26",,"",,,1223
A,"A2,26",,"",,,1224
A,"A2,27",4102309/03,CAJA GARRAP/CONFITES LATÍN-2024,"1200,0",28/08/2024,1225
A,"A2,27",,"",,,1226
A,"A2,27",,"",,,1227
A,"A2,27",,"",,,1228
A,"A2,27",,"",,,1229
A,"A2,27",,"",,,1230
A,"A2,27",,"",,,1231
A,"A2,27",,"",,,1232
A,"A2,27",,"",,,1233
A,"A2,27",,"",,,1234
A,"A2,27",,"",,,1235
A,"A2,27",,"",,,1236
A,"A2,27",,"",,,1237
A,"A2,27",,"",,,1238
A,"A2,27",,"",,,1239
A,"A2,27",,"",,,1240
A,"A2,27",,"",,,1241
A,"A2,27",,"",,,1242
A,"A2,28",4400637,CAJA BOMBON BCHE X KILO IN 16005,"1050,0",19/05/2024,1243
A,"A2,28",,"",,,1244
A,"A2,28",,"",,,1245
A,"A2,28",,"",,,1246
A,"A2,28",,"",,,1247
A,"A2,28",,"",,,1248
A,"A2,28",,"",,,1249
A,"A2,28",,"",,,1250
A,"A2,28",,"",,,1251
A,"A2,28",,"",,,1252
A,"A2,28",,"",,,1253
A,"A2,28",,"",,,1254
A,"A2,28",,"",,,1255
A,"A2,28",,"",,,1256
A,"A2,28",,"",,,1257
A,"A2,28",,"",,,1258
A,"A2,28",,"",,,1259
A,"A2,28",,"",,,1260
A,"A2,29",4401590,"ESTUCHE BOMB BARILOCHE 241,5G","29,0",05/06/2024,1261
A,"A2,29",4102050,CAJA CHOOK TABLETA 6X10X50,"13,0",05/06/2024,1262
A,"A2,29",4400721,BANDEJA BOMBON CORAZON IN 12069,"400,0",05/06/2024,1263
A,"A2,29",4401592,ESTUCHE CORAZON,"795,0",05/06/2024,1264
A,"A2,29",4412001,CAJA GRAGEADOS CHOCOLATE EN DOY PACK 12X150G,"28,0",05/06/2024,1265
A,"A2,29",4400606,CAJA PASCUA COD 16079,"10,0",05/06/2024,1266
A,"A2,29",4102035,CAJA GOMITAS 200/400/800/900G 6001807797,"153,0",05/06/2024,1267
A,"A2,29",4102031,CAJA  -  P/ DISPLAY DE CHOOK 24 X 30 GRS,"13,0",05/06/2024,1268
A,"A2,29",4401315,BANDEJA ALMENDRA AMBAR BAR PREMIUM IN 12363,"37,0",05/06/2024,1269
A,"A2,29",4102035,CAJA GOMITAS 200/400/800/900G 6001807797,"70,0",05/08/2024,1270
A,"A2,29",4401592,ESTUCHE CORAZON,"115,0",06/09/2024,1271
A,"A2,29",,"",,,1272
A,"A2,29",,"",,,1273
A,"A2,29",,"",,,1274
A,"A2,29",,"",,,1275
A,"A2,29",,"",,,1276
A,"A2,29",,"",,,1277
A,"A2,29",,"",,,1278
A,"A2,30",,"",,,1279
A,"A2,30",,"",,,1280
A,"A2,30",,"",,,1281
A,"A2,30",,"",,,1282
A,"A2,30",,"",,,1283
A,"A2,30",,"",,,1284
A,"A2,30",,"",,,1285
A,"A2,30",,"",,,1286
A,"A2,30",,"",,,1287
A,"A2,30",,"",,,1288
A,"A2,30",,"",,,1289
A,"A2,30",,"",,,1290
A,"A2,30",,"",,,1291
A,"A2,30",,"",,,1292
A,"A2,30",,"",,,1293
A,"A2,30",,"",,,1294
A,"A2,30",,"",,,1295
A,"A2,30",,"",,,1296
A,"A2,31",4141039,ESTUCHE TURRON CIRUELA C CHOCO X 100 G  2023,"7500,0",26/07/2024,1297
A,"A2,31",4141547,DISPLAY HUESO SABOR CHOCOLATE-PALMESANO 2024,"3058,0",19/08/2024,1298
A,"A2,31",,"",,,1299
A,"A2,31",,"",,,1300
A,"A2,31",,"",,,1301
A,"A2,31",,"",,,1302
A,"A2,31",,"",,,1303
A,"A2,31",,"",,,1304
A,"A2,31",,"",,,1305
A,"A2,31",,"",,,1306
A,"A2,31",,"",,,1307
A,"A2,31",,"",,,1308
A,"A2,31",,"",,,1309
A,"A2,31",,"",,,1310
A,"A2,31",,"",,,1311
A,"A2,31",,"",,,1312
A,"A2,31",,"",,,1313
A,"A2,31",,"",,,1314
A,"A2,32",4141036,ESTUCHE TURRON BLANDO MIXTO X 100 G PALM 2023,"7800,0",26/07/2024,1315
A,"A2,32",,"",,,1316
A,"A2,32",,"",,,1317
A,"A2,32",,"",,,1318
A,"A2,32",,"",,,1319
A,"A2,32",,"",,,1320
A,"A2,32",,"",,,1321
A,"A2,32",,"",,,1322
A,"A2,32",,"",,,1323
A,"A2,32",,"",,,1324
A,"A2,32",,"",,,1325
A,"A2,32",,"",,,1326
A,"A2,32",,"",,,1327
A,"A2,32",,"",,,1328
A,"A2,32",,"",,,1329
A,"A2,32",,"",,,1330
A,"A2,32",,"",,,1331
A,"A2,32",,"",,,1332
A,"A2,33",4400642,CAJA BOMBONERAS MIX CONICAS IN 16062,"200,0",19/05/2024,1333
A,"A2,33",,"",,,1334
A,"A2,33",,"",,,1335
A,"A2,33",,"",,,1336
A,"A2,33",,"",,,1337
A,"A2,33",,"",,,1338
A,"A2,33",,"",,,1339
A,"A2,33",,"",,,1340
A,"A2,33",,"",,,1341
A,"A2,33",,"",,,1342
A,"A2,33",,"",,,1343
A,"A2,33",,"",,,1344
A,"A2,33",,"",,,1345
A,"A2,33",,"",,,1346
A,"A2,33",,"",,,1347
A,"A2,33",,"",,,1348
A,"A2,33",,"",,,1349
A,"A2,33",,"",,,1350
A,"A2,34",4401767,DPY TABLETA BLANCO C-DDL X 10 UN - BCHE - 2023,"5558,0",05/06/2024,1351
A,"A2,34",4401584,DISPLAY 3 CORAZONES BARILOCHE 2023 - VIGENTE,"498,0",05/06/2024,1352
A,"A2,34",4401802,DISPLAY TABLETA CHOCO Y ALME X 10 U - BCHE - 2023,"50,0",05/06/2024,1353
A,"A2,34",4401591,ESTUCHE BOMB BARILOCHE,"260,0",05/06/2024,1354
A,"A2,34",,"",,,1355
A,"A2,34",,"",,,1356
A,"A2,34",,"",,,1357
A,"A2,34",,"",,,1358
A,"A2,34",,"",,,1359
A,"A2,34",,"",,,1360
A,"A2,34",,"",,,1361
A,"A2,34",,"",,,1362
A,"A2,34",,"",,,1363
A,"A2,34",,"",,,1364
A,"A2,34",,"",,,1365
A,"A2,34",,"",,,1366
A,"A2,34",,"",,,1367
A,"A2,34",,"",,,1368
A,"A2,35",4198008,FLEX TURRON MANI X 80 G ROIG 2023,"241,1",15/07/2024,1369
A,"A2,35",4198124,FLEX HUESITOS FRUTALES X 60 G LATIN 2023,"1,8",15/07/2024,1370
A,"A2,35",4196880,FLEX MANI SAB CHOCOLATE X 100  PALMESANO 2023,"12,0",12/07/2024,1371
A,"A2,35",4401612,FLEX GARRAPIÑADA DE MANI X 100 G  2023,"443,0",31/07/2024,1372
A,"A2,35",,"",,,1373
A,"A2,35",,"",,,1374
A,"A2,35",,"",,,1375
A,"A2,35",,"",,,1376
A,"A2,35",,"",,,1377
A,"A2,35",,"",,,1378
A,"A2,35",,"",,,1379
A,"A2,35",,"",,,1380
A,"A2,35",,"",,,1381
A,"A2,35",,"",,,1382
A,"A2,35",,"",,,1383
A,"A2,35",,"",,,1384
A,"A2,35",,"",,,1385
A,"A2,35",,"",,,1386
A,"A2,36",4196874,FLEX GARRAPIÑADA DE MANI X 70  PALMESANO 2023,"22,5",20/07/2024,1387
A,"A2,36",4401614,FLEX  MANI C CHOCOLAT X 120 G  BARILOCHE 2023,"348,2",31/07/2024,1388
A,"A2,36",,"",,,1389
A,"A2,36",,"",,,1390
A,"A2,36",,"",,,1391
A,"A2,36",,"",,,1392
A,"A2,36",,"",,,1393
A,"A2,36",,"",,,1394
A,"A2,36",,"",,,1395
A,"A2,36",,"",,,1396
A,"A2,36",,"",,,1397
A,"A2,36",,"",,,1398
A,"A2,36",,"",,,1399
A,"A2,36",,"",,,1400
A,"A2,36",,"",,,1401
A,"A2,36",,"",,,1402
A,"A2,36",,"",,,1403
A,"A2,36",,"",,,1404
A,"A2,37",4401822,EST. ALMENDRAS DUO BARILOCHE PREMIUN X 80G-2024,"7500,0",05/09/2024,1405
A,"A2,37",,"",,,1406
A,"A2,37",,"",,,1407
A,"A2,37",,"",,,1408
A,"A2,37",,"",,,1409
A,"A2,37",,"",,,1410
A,"A2,37",,"",,,1411
A,"A2,37",,"",,,1412
A,"A2,37",,"",,,1413
A,"A2,37",,"",,,1414
A,"A2,37",,"",,,1415
A,"A2,37",,"",,,1416
A,"A2,37",,"",,,1417
A,"A2,37",,"",,,1418
A,"A2,37",,"",,,1419
A,"A2,37",,"",,,1420
A,"A2,37",,"",,,1421
A,"A2,37",,"",,,1422
A,"A2,38",4196860,FLEX TURRON MANI 80G PALMES 2022 REEMP4196851,"170,1",15/07/2024,1423
A,"A2,38",4401615,FLEX  UVAS C CHOCOLAT X 120 G  BARILOCHE 2023,"306,4",31/07/2024,1424
A,"A2,38",,"",,,1425
A,"A2,38",,"",,,1426
A,"A2,38",,"",,,1427
A,"A2,38",,"",,,1428
A,"A2,38",,"",,,1429
A,"A2,38",,"",,,1430
A,"A2,38",,"",,,1431
A,"A2,38",,"",,,1432
A,"A2,38",,"",,,1433
A,"A2,38",,"",,,1434
A,"A2,38",,"",,,1435
A,"A2,38",,"",,,1436
A,"A2,38",,"",,,1437
A,"A2,38",,"",,,1438
A,"A2,38",,"",,,1439
A,"A2,38",,"",,,1440
A,"A2,39",4196136,FLEX CROCANTE DE MANI 100 G PALMESANO 2023,"175,1",31/07/2024,1441
A,"A2,39",4401612,FLEX GARRAPIÑADA DE MANI X 100 G  2023,"118,0",31/07/2024,1442
A,"A2,39",4196136,FLEX CROCANTE DE MANI 100 G PALMESANO 2023,"10,6",04/09/2024,1443
A,"A2,39",,"",,,1444
A,"A2,39",,"",,,1445
A,"A2,39",,"",,,1446
A,"A2,39",,"",,,1447
A,"A2,39",,"",,,1448
A,"A2,39",,"",,,1449
A,"A2,39",,"",,,1450
A,"A2,39",,"",,,1451
A,"A2,39",,"",,,1452
A,"A2,39",,"",,,1453
A,"A2,39",,"",,,1454
A,"A2,39",,"",,,1455
